schoolname,ncesid,ncesdistid_geo,distname,level,ppe,enroll,sesavgall,lninc50avgall,baplusavgall,unempavgall,snapavgall,locale,frpl
Talent Middle School,410963000393,4109630,Phoenix-Talent SD 4,Middle,11682.3513167892,588.997239530955,-0.19777364,10.622926,0.27334714,0.081083961,0.17007412,Suburb,0.89
Pine Eagle Charter School,410972000016,4109720,Pine Eagle SD 61,High,19408.0821207877,207.425394995011,-0.12613326,10.47016,0.19233204,0.073489942,0.1217043,Rural,0.56
Pleasant Hill Elementary School,410987000527,4109870,Pleasant Hill SD 1,Elementary,11585.3265771901,436.847960363172,0.3364673,10.953226,0.2196285,0.070883259,0.11028725,Rural,0.43
Pleasant Hill High School,410987000529,4109870,Pleasant Hill SD 1,High,11969.5837203431,604.066822202059,0.3364673,10.953226,0.2196285,0.070883259,0.11028725,Rural,0.29
Driftwood Elementary School,411002000246,4110020,Port Orford-Langlois SD 2CJ,Middle,16940.2945545258,160.895953757199,-0.42141199,10.494593,0.23874885,0.076459303,0.18040858,Rural,0.74
Pacific High School,411002000247,4110020,Port Orford-Langlois SD 2CJ,High,30353.2495682691,54.560693641611,-0.42141199,10.494593,0.23874885,0.076459303,0.18040858,Rural,0.59
Abernethy Elementary School,411004000865,4110040,Portland SD 1J,Elementary,15153.6339340406,521.782768148059,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.11
Ainsworth Elementary School,411004000866,4110040,Portland SD 1J,Elementary,14715.5913617317,630.160058764374,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.1
Alameda Elementary School,411004000867,4110040,Portland SD 1J,Elementary,14406.6263268704,732.843718491615,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.05
Alliance High School,411004001652,4110040,Portland SD 1J,High,8582.58211075176,185.141717032367,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.988979980940931
Arleta Elementary School,411004000869,4110040,Portland SD 1J,Middle,15043.9080461724,487.168449860142,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.45
Astor Elementary School,411004000870,4110040,Portland SD 1J,Middle,15640.6211798375,433.626773675034,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.44
Atkinson Elementary School,411004000871,4110040,Portland SD 1J,Elementary,14920.2734269678,415.37810042345,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.3
Beach Elementary School,411004000873,4110040,Portland SD 1J,Elementary,15321.4062768084,430.533091308978,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.41
Beaumont Middle School,411004000874,4110040,Portland SD 1J,Middle,15434.3151577785,570.482758620639,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.4
Benson Polytechnic High School,411004000956,4110040,Portland SD 1J,High,16713.896617745,1004.06792074987,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.49
Beverly Cleary School,411004000901,4110040,Portland SD 1J,Middle,14790.5147313422,780.731381317571,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.08
Boise-Eliot Elementary School,411004000876,4110040,Portland SD 1J,Elementary,18890.0098822437,305.552361832765,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.957653934592381
Bridger Elementary School,411004000877,4110040,Portland SD 1J,Middle,16694.1716685444,500.855937181511,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.47
Bridlemile Elementary School,411004000878,4110040,Portland SD 1J,Elementary,15185.688892357,519.013684520007,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.15
Buckman Elementary School,411004000880,4110040,Portland SD 1J,Elementary,15104.7464699309,445.518289631959,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.28
Capitol Hill Elementary School,411004000881,4110040,Portland SD 1J,Elementary,15156.0524306316,440.87709215564,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.22
Cesar Chavez K-8 School,411004000884,4110040,Portland SD 1J,Middle,16970.8305289862,545.893950880847,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.955097408709116
Chapman Elementary School,411004000882,4110040,Portland SD 1J,Elementary,15464.6525232662,483.699113851958,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.33
Chief Joseph Elementary School,411004000883,4110040,Portland SD 1J,Elementary,15237.4959996587,355.359450096271,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.37
Cleveland High School,411004000958,4110040,Portland SD 1J,High,15497.4968768318,1586.00996989833,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.2
Creative Science School,411004001765,4110040,Portland SD 1J,Middle,15179.0374432285,461.722323048981,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.3
Creston Elementary School,411004000886,4110040,Portland SD 1J,Middle,16782.8512746147,349.536398467407,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.47
da Vinci Middle School,411004001079,4110040,Portland SD 1J,Middle,14927.533849758,452.887438423614,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.34
Dr. Martin Luther King Jr. School,411004000911,4110040,Portland SD 1J,Elementary,19520.0978952656,311.28270048493,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.0037453884
Duniway Elementary School,411004000887,4110040,Portland SD 1J,Elementary,14802.6177402809,508.093264771096,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.1
Emerson School,411004001581,4110040,Portland SD 1J,Elementary,8582.58211075175,139.0446874401,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.0037453884
Faubion Elementary School,411004000890,4110040,Portland SD 1J,Middle,16176.6094297194,681.064859627487,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.74
Forest Park Elementary School,411004001395,4110040,Portland SD 1J,Elementary,15699.9369120535,423.419439403081,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.0037453884
Franklin High School,411004000960,4110040,Portland SD 1J,High,15699.5753215519,1777.25712324769,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.44
George Middle School,411004000893,4110040,Portland SD 1J,Middle,16759.1316282785,415.556566093885,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.954305383972824
Glencoe Elementary School,411004000894,4110040,Portland SD 1J,Elementary,15203.4759830551,456.650736035464,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.17
Grant High School,411004000962,4110040,Portland SD 1J,High,15414.2060518908,1611.38100323545,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.15
Gray Middle School,411004000896,4110040,Portland SD 1J,Middle,14584.9245298268,535.827586206854,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.18
Grout Elementary School,411004000898,4110040,Portland SD 1J,Elementary,16106.3852237069,387.881626643703,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.57
Harriet Tubman Middle School,411004001315,4110040,Portland SD 1J,Middle,15493.9365775829,481.585448405758,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.57
Harrison Park School,411004000885,4110040,Portland SD 1J,Middle,15739.6533429514,661.339754270586,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.948187851244584
Hayhurst Elementary School,411004000899,4110040,Portland SD 1J,Middle,14606.2585870821,628.878100423441,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.2
Hosford Middle School,411004000902,4110040,Portland SD 1J,Middle,14408.2471638269,590.158288998301,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.33
Irvington Elementary School,411004000905,4110040,Portland SD 1J,Elementary,16532.6621558538,335.690360959848,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.3
Jackson Middle School,411004001365,4110040,Portland SD 1J,Middle,14222.6766080075,743.577257799591,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.21
James John Elementary School,411004000906,4110040,Portland SD 1J,Elementary,16848.5478093952,352.273947916078,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.68
Jefferson High School,411004000964,4110040,Portland SD 1J,High,18457.5243447752,633.664312327881,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.59
Kairos PDX,411004001830,4110040,Portland SD 1J,Elementary,8582.58211075177,170.011177315607,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.39
Kelly Elementary School,411004000909,4110040,Portland SD 1J,Elementary,17176.9635578458,490.738953811049,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.75
Lane Middle School,411004000912,4110040,Portland SD 1J,Middle,16612.752836232,430.749999999923,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.81
Laurelhurst Elementary School,411004000913,4110040,Portland SD 1J,Middle,14979.8760424957,691.343416011266,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.1
Le Monde French Immersion Public Charter School,411004001814,4110040,Portland SD 1J,Middle,8582.58211075177,333.258150912076,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.08
Lee Elementary School,411004000914,4110040,Portland SD 1J,Elementary,18615.6099508532,267.865108403089,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.65
Lent Elementary School,411004000915,4110040,Portland SD 1J,Middle,17322.8403223067,502.829249848688,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.957448657522909
Lewis Elementary School,411004000916,4110040,Portland SD 1J,Elementary,14985.7655148272,394.104355716859,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.27
Lincoln High School,411004000966,4110040,Portland SD 1J,High,15397.4576586962,1662.18564085394,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.11
Llewellyn Elementary School,411004000917,4110040,Portland SD 1J,Elementary,14555.1704972482,489.140855011059,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.16
Madison High School,411004000968,4110040,Portland SD 1J,High,16457.8800273481,1096.06760041538,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.61
Maplewood Elementary School,411004000918,4110040,Portland SD 1J,Elementary,14993.6644249288,380.469965984693,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.19
Markham Elementary School,411004000919,4110040,Portland SD 1J,Elementary,15298.7225341217,438.613244260002,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.46
Marysville Elementary School,411004000920,4110040,Portland SD 1J,Middle,17108.2226182665,382.480237951128,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.73
Metropolitan Learning Center,411004000967,4110040,Portland SD 1J,High,16574.3663496237,394.424221898781,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.22
Mt Tabor Middle School,411004000922,4110040,Portland SD 1J,Middle,14508.3530787479,737.244252873531,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.19
Ockley Green Middle School,411004000925,4110040,Portland SD 1J,Middle,15927.743128883,504.170937962937,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.59
Opal School of the Portland Children's Museum,411004001435,4110040,Portland SD 1J,Elementary,8582.58211075176,88.00588235294,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.0037453884
Peninsula Elementary School,411004000926,4110040,Portland SD 1J,Elementary,16678.8213535857,262.59240077197,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.56
Portland Arthur Academy Charter School,411004001667,4110040,Portland SD 1J,Elementary,8582.58211075177,168.630880597925,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.27
Portland Village School,411004001649,4110040,Portland SD 1J,Middle,8582.58211075174,383.86239621023,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.19
Richmond Elementary School,411004000930,4110040,Portland SD 1J,Elementary,14470.7720144749,633.066747328075,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.08
Rieke Elementary School,411004000371,4110040,Portland SD 1J,Elementary,15533.7540944652,378.806268377397,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.11
Rigler Elementary School,411004000931,4110040,Portland SD 1J,Elementary,17999.8408520431,307.050312562985,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.954745097858831
Roosevelt High School,411004001821,4110040,Portland SD 1J,High,16251.4215888765,977.162041450425,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.66
Rosa Parks Elementary School,411004000872,4110040,Portland SD 1J,Elementary,17450.7747158061,278.864837530765,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.996432033325545
Rose City Park,411004001868,4110040,Portland SD 1J,Elementary,8582.58211075174,534.27596289571,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.38
Roseway Heights School,411004000932,4110040,Portland SD 1J,Middle,15221.0351700911,577.249711001399,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.64
Sabin Elementary School,411004000933,4110040,Portland SD 1J,Elementary,14873.1336803871,449.243151211271,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.27
Scott Elementary School,411004000935,4110040,Portland SD 1J,Elementary,16365.3975449993,447.358056915892,0.55083579,10.992472,0.51310027,0.064157471,0.12566569,Urban,0.961770494985394
